subject_id,trial_num,scenario_id,partner_status,time,partner_choice,participant_choice,coordination,passed_attention_checks
f09d82bb3e7afd5cbd13d518fc06d28f,7,task checking,lower,first,give,give,FALSE,2
f09d82bb3e7afd5cbd13d518fc06d28f,8,meeting place,lower,first,receive,receive,FALSE,2
f09d82bb3e7afd5cbd13d518fc06d28f,9,task checking,lower,second,give,receive,TRUE,2
f09d82bb3e7afd5cbd13d518fc06d28f,10,song preference,higher,second,receive,give,TRUE,2
f09d82bb3e7afd5cbd13d518fc06d28f,11,meeting place,lower,second,receive,receive,FALSE,2
f09d82bb3e7afd5cbd13d518fc06d28f,12,meal,equal,second,receive,give,TRUE,2
0482ada66b918f943a21e59d521760bb,1,meal,higher,first,give,give,FALSE,2
0482ada66b918f943a21e59d521760bb,2,task checking,equal,first,give,give,FALSE,2
0482ada66b918f943a21e59d521760bb,3,gift,equal,first,receive,receive,FALSE,2
0482ada66b918f943a21e59d521760bb,4,meeting place,higher,first,receive,give,TRUE,2
0482ada66b918f943a21e59d521760bb,5,task checking,equal,second,receive,receive,FALSE,2
0482ada66b918f943a21e59d521760bb,6,object carrying,lower,first,receive,give,TRUE,2
0482ada66b918f943a21e59d521760bb,7,song preference,lower,first,give,give,FALSE,2
0482ada66b918f943a21e59d521760bb,8,meeting place,higher,second,receive,receive,FALSE,2
0482ada66b918f943a21e59d521760bb,9,meal,higher,second,give,receive,TRUE,2
0482ada66b918f943a21e59d521760bb,10,gift,equal,second,give,give,FALSE,2
0482ada66b918f943a21e59d521760bb,11,song preference,lower,second,give,receive,TRUE,2
0482ada66b918f943a21e59d521760bb,12,object carrying,lower,second,receive,give,TRUE,2
6d8b1808a2210a3fe736c39adcb480c1,1,gift,higher,first,receive,receive,FALSE,2
6d8b1808a2210a3fe736c39adcb480c1,2,gift,higher,second,receive,give,TRUE,2
6d8b1808a2210a3fe736c39adcb480c1,3,object carrying,equal,first,receive,give,TRUE,2
6d8b1808a2210a3fe736c39adcb480c1,4,meal,lower,first,give,give,FALSE,2
6d8b1808a2210a3fe736c39adcb480c1,5,object carrying,equal,second,give,give,FALSE,2
6d8b1808a2210a3fe736c39adcb480c1,6,task checking,lower,first,receive,give,TRUE,2
6d8b1808a2210a3fe736c39adcb480c1,7,meal,lower,second,give,receive,TRUE,2
6d8b1808a2210a3fe736c39adcb480c1,8,meeting place,higher,first,give,give,FALSE,2
6d8b1808a2210a3fe736c39adcb480c1,9,meeting place,higher,second,give,receive,TRUE,2
6d8b1808a2210a3fe736c39adcb480c1,10,song preference,equal,first,give,receive,TRUE,2
6d8b1808a2210a3fe736c39adcb480c1,11,task checking,lower,second,receive,give,TRUE,2
6d8b1808a2210a3fe736c39adcb480c1,12,song preference,equal,second,receive,give,TRUE,2
dc7498b6fe99736e7bd6f9746e397fb2,1,gift,equal,first,receive,receive,FALSE,2
dc7498b6fe99736e7bd6f9746e397fb2,2,object carrying,higher,first,receive,give,TRUE,2
dc7498b6fe99736e7bd6f9746e397fb2,3,meal,lower,first,receive,receive,FALSE,2
dc7498b6fe99736e7bd6f9746e397fb2,4,object carrying,higher,second,receive,receive,FALSE,2
dc7498b6fe99736e7bd6f9746e397fb2,5,song preference,lower,first,give,give,FALSE,2
dc7498b6fe99736e7bd6f9746e397fb2,6,meal,lower,second,receive,give,TRUE,2
dc7498b6fe99736e7bd6f9746e397fb2,7,song preference,lower,second,give,receive,TRUE,2
dc7498b6fe99736e7bd6f9746e397fb2,8,task checking,higher,first,give,give,FALSE,2
dc7498b6fe99736e7bd6f9746e397fb2,9,meeting place,equal,first,give,receive,TRUE,2
dc7498b6fe99736e7bd6f9746e397fb2,10,gift,equal,second,give,give,FALSE,2
dc7498b6fe99736e7bd6f9746e397fb2,11,meeting place,equal,second,receive,give,TRUE,2
dc7498b6fe99736e7bd6f9746e397fb2,12,task checking,higher,second,give,receive,TRUE,2
0e64b476d0de8977bd6c4c60e1264e46,1,gift,equal,first,receive,give,TRUE,2
0e64b476d0de8977bd6c4c60e1264e46,2,meeting place,equal,first,give,give,FALSE,2
0e64b476d0de8977bd6c4c60e1264e46,3,meal,higher,first,receive,give,TRUE,2
0e64b476d0de8977bd6c4c60e1264e46,4,song preference,higher,first,give,give,FALSE,2
0e64b476d0de8977bd6c4c60e1264e46,5,gift,equal,second,give,give,FALSE,2
0e64b476d0de8977bd6c4c60e1264e46,6,meeting place,equal,second,receive,receive,FALSE,2
0e64b476d0de8977bd6c4c60e1264e46,7,object carrying,lower,first,give,receive,TRUE,2
0e64b476d0de8977bd6c4c60e1264e46,8,meal,higher,second,receive,give,TRUE,2
0e64b476d0de8977bd6c4c60e1264e46,9,song preference,higher,second,give,receive,TRUE,2
0e64b476d0de8977bd6c4c60e1264e46,10,task checking,lower,first,receive,give,TRUE,2
0e64b476d0de8977bd6c4c60e1264e46,11,object carrying,lower,second,give,give,FALSE,2
0e64b476d0de8977bd6c4c60e1264e46,12,task checking,lower,second,receive,give,TRUE,2
0ed7aeb212d59c49111f1b48ca346b1f,1,gift,equal,first,give,give,FALSE,2
0ed7aeb212d59c49111f1b48ca346b1f,2,gift,equal,second,receive,give,TRUE,2
0ed7aeb212d59c49111f1b48ca346b1f,3,meeting place,higher,first,receive,receive,FALSE,2
0ed7aeb212d59c49111f1b48ca346b1f,4,song preference,lower,first,receive,receive,FALSE,2
0ed7aeb212d59c49111f1b48ca346b1f,5,meal,lower,first,give,receive,TRUE,2
0ed7aeb212d59c49111f1b48ca346b1f,6,meeting place,higher,second,receive,give,TRUE,2
0ed7aeb212d59c49111f1b48ca346b1f,7,meal,lower,second,give,receive,TRUE,2
0ed7aeb212d59c49111f1b48ca346b1f,8,object carrying,higher,first,give,give,FALSE,2
0ed7aeb212d59c49111f1b48ca346b1f,9,task checking,equal,first,receive,receive,FALSE,2
0ed7aeb212d59c49111f1b48ca346b1f,10,song preference,lower,second,receive,give,TRUE,2
0ed7aeb212d59c49111f1b48ca346b1f,11,object carrying,higher,second,give,receive,TRUE,2
0ed7aeb212d59c49111f1b48ca346b1f,12,task checking,equal,second,give,give,FALSE,2
56f66123d6d3d854b601d34c9891626f,1,task checking,equal,first,give,give,FALSE,2
56f66123d6d3d854b601d34c9891626f,2,song preference,equal,first,receive,give,TRUE,2
56f66123d6d3d854b601d34c9891626f,3,meal,higher,first,receive,receive,FALSE,2
56f66123d6d3d854b601d34c9891626f,4,meeting place,lower,first,give,receive,TRUE,2
56f66123d6d3d854b601d34c9891626f,5,task checking,equal,second,receive,receive,FALSE,2
56f66123d6d3d854b601d34c9891626f,6,gift,lower,first,receive,receive,FALSE,2
56f66123d6d3d854b601d34c9891626f,7,song preference,equal,second,give,give,FALSE,2
56f66123d6d3d854b601d34c9891626f,8,object carrying,higher,first,give,give,FALSE,2
56f66123d6d3d854b601d34c9891626f,9,object carrying,higher,second,give,receive,TRUE,2
56f66123d6d3d854b601d34c9891626f,10,meal,higher,second,receive,give,TRUE,2
56f66123d6d3d854b601d34c9891626f,11,meeting place,lower,second,give,receive,TRUE,2
56f66123d6d3d854b601d34c9891626f,12,gift,lower,second,receive,give,TRUE,2
00ab558c3cc236980f5ba446c548433f,1,object carrying,higher,first,give,give,FALSE,2
00ab558c3cc236980f5ba446c548433f,2,song preference,higher,first,receive,give,TRUE,2
00ab558c3cc236980f5ba446c548433f,3,song preference,higher,second,receive,give,TRUE,2
00ab558c3cc236980f5ba446c548433f,4,gift,lower,first,give,give,FALSE,2
00ab558c3cc236980f5ba446c548433f,5,object carrying,higher,second,give,receive,TRUE,2
00ab558c3cc236980f5ba446c548433f,6,gift,lower,second,give,receive,TRUE,2
00ab558c3cc236980f5ba446c548433f,7,task checking,equal,first,receive,receive,FALSE,2
00ab558c3cc236980f5ba446c548433f,8,meal,equal,first,give,give,FALSE,2
00ab558c3cc236980f5ba446c548433f,9,meal,equal,second,receive,receive,FALSE,2
00ab558c3cc236980f5ba446c548433f,10,meeting place,lower,first,receive,receive,FALSE,2
00ab558c3cc236980f5ba446c548433f,11,meeting place,lower,second,receive,give,TRUE,2
00ab558c3cc236980f5ba446c548433f,12,task checking,equal,second,give,give,FALSE,2
46825f9a047a1dc68ed23c2cb7f8b8c3,1,meeting place,equal,first,give,give,FALSE,2
46825f9a047a1dc68ed23c2cb7f8b8c3,2,meal,higher,first,give,receive,TRUE,2
46825f9a047a1dc68ed23c2cb7f8b8c3,3,task checking,higher,first,receive,receive,FALSE,2
46825f9a047a1dc68ed23c2cb7f8b8c3,4,song preference,equal,first,receive,give,TRUE,2
46825f9a047a1dc68ed23c2cb7f8b8c3,5,meal,higher,second,give,receive,TRUE,2
46825f9a047a1dc68ed23c2cb7f8b8c3,6,song preference,equal,second,give,receive,TRUE,2
46825f9a047a1dc68ed23c2cb7f8b8c3,7,gift,lower,first,give,give,FALSE,2
46825f9a047a1dc68ed23c2cb7f8b8c3,8,gift,lower,second,give,receive,TRUE,2
46825f9a047a1dc68ed23c2cb7f8b8c3,9,meeting place,equal,second,receive,receive,FALSE,2
46825f9a047a1dc68ed23c2cb7f8b8c3,10,object carrying,lower,first,receive,give,TRUE,2
46825f9a047a1dc68ed23c2cb7f8b8c3,11,object carrying,lower,second,receive,give,TRUE,2
46825f9a047a1dc68ed23c2cb7f8b8c3,12,task checking,higher,second,receive,give,TRUE,2
af3b809f733d2bb945789d08e3e58fff,1,meeting place,higher,first,give,give,FALSE,1
af3b809f733d2bb945789d08e3e58fff,2,song preference,lower,first,receive,give,TRUE,1
af3b809f733d2bb945789d08e3e58fff,3,gift,equal,first,give,give,FALSE,1
af3b809f733d2bb945789d08e3e58fff,4,meal,equal,first,receive,receive,FALSE,1
af3b809f733d2bb945789d08e3e58fff,5,gift,equal,second,receive,receive,FALSE,1
af3b809f733d2bb945789d08e3e58fff,6,meal,equal,second,give,give,FALSE,1
af3b809f733d2bb945789d08e3e58fff,7,task checking,lower,first,give,give,FALSE,1
af3b809f733d2bb945789d08e3e58fff,8,meeting place,higher,second,give,receive,TRUE,1
af3b809f733d2bb945789d08e3e58fff,9,object carrying,higher,first,receive,give,TRUE,1
af3b809f733d2bb945789d08e3e58fff,10,task checking,lower,second,give,give,FALSE,1
af3b809f733d2bb945789d08e3e58fff,11,object carrying,higher,second,receive,give,TRUE,1
af3b809f733d2bb945789d08e3e58fff,12,song preference,lower,second,receive,give,TRUE,1
261e8c0c2e0fd89a0b4199f96dc984bc,1,gift,equal,first,give,receive,TRUE,2
261e8c0c2e0fd89a0b4199f96dc984bc,2,meeting place,lower,first,receive,receive,FALSE,2
261e8c0c2e0fd89a0b4199f96dc984bc,3,gift,equal,second,receive,give,TRUE,2
261e8c0c2e0fd89a0b4199f96dc984bc,4,song preference,higher,first,give,give,FALSE,2
261e8c0c2e0fd89a0b4199f96dc984bc,5,meeting place,lower,second,receive,receive,FALSE,2
261e8c0c2e0fd89a0b4199f96dc984bc,6,song preference,higher,second,give,receive,TRUE,2
261e8c0c2e0fd89a0b4199f96dc984bc,7,object carrying,equal,first,receive,receive,FALSE,2
261e8c0c2e0fd89a0b4199f96dc984bc,8,object carrying,equal,second,give,receive,TRUE,2
261e8c0c2e0fd89a0b4199f96dc984bc,9,meal,lower,first,give,receive,TRUE,2
261e8c0c2e0fd89a0b4199f96dc984bc,10,meal,lower,second,give,give,FALSE,2
261e8c0c2e0fd89a0b4199f96dc984bc,11,task checking,higher,first,receive,give,TRUE,2
261e8c0c2e0fd89a0b4199f96dc984bc,12,task checking,higher,second,receive,receive,FALSE,2
cc7ad936b991f2cf09ca727493397d45,1,object carrying,higher,first,receive,receive,FALSE,2
cc7ad936b991f2cf09ca727493397d45,2,gift,equal,first,receive,give,TRUE,2
cc7ad936b991f2cf09ca727493397d45,3,gift,equal,second,give,receive,TRUE,2
cc7ad936b991f2cf09ca727493397d45,4,meal,equal,first,give,give,FALSE,2
cc7ad936b991f2cf09ca727493397d45,5,task checking,higher,first,give,give,FALSE,2
cc7ad936b991f2cf09ca727493397d45,6,meal,equal,second,receive,give,TRUE,2
cc7ad936b991f2cf09ca727493397d45,7,song preference,lower,first,give,give,FALSE,2
cc7ad936b991f2cf09ca727493397d45,8,object carrying,higher,second,receive,receive,FALSE,2
cc7ad936b991f2cf09ca727493397d45,9,song preference,lower,second,give,receive,TRUE,2
cc7ad936b991f2cf09ca727493397d45,10,meeting place,lower,first,receive,give,TRUE,2
cc7ad936b991f2cf09ca727493397d45,11,task checking,higher,second,give,give,FALSE,2
cc7ad936b991f2cf09ca727493397d45,12,meeting place,lower,second,receive,give,TRUE,2
628e158796a539d648fffed06ad37026,1,song preference,higher,first,receive,receive,FALSE,2
628e158796a539d648fffed06ad37026,2,object carrying,equal,first,receive,give,TRUE,2
628e158796a539d648fffed06ad37026,3,song preference,higher,second,receive,give,TRUE,2
628e158796a539d648fffed06ad37026,4,meal,lower,first,give,receive,TRUE,2
628e158796a539d648fffed06ad37026,5,gift,equal,first,give,give,FALSE,2
628e158796a539d648fffed06ad37026,6,task checking,higher,first,give,receive,TRUE,2
628e158796a539d648fffed06ad37026,7,meal,lower,second,give,give,FALSE,2
628e158796a539d648fffed06ad37026,8,meeting place,lower,first,receive,receive,FALSE,2
628e158796a539d648fffed06ad37026,9,task checking,higher,second,give,receive,TRUE,2
628e158796a539d648fffed06ad37026,10,gift,equal,second,receive,receive,FALSE,2
628e158796a539d648fffed06ad37026,11,meeting place,lower,second,receive,give,TRUE,2
628e158796a539d648fffed06ad37026,12,object carrying,equal,second,give,give,FALSE,2
96fa8e36ae3f6524a996fe6c6d059767,1,meal,higher,first,give,give,FALSE,1
96fa8e36ae3f6524a996fe6c6d059767,2,gift,equal,first,receive,receive,FALSE,1
96fa8e36ae3f6524a996fe6c6d059767,3,meal,higher,second,give,receive,TRUE,1
96fa8e36ae3f6524a996fe6c6d059767,4,object carrying,equal,first,give,give,FALSE,1
96fa8e36ae3f6524a996fe6c6d059767,5,song preference,higher,first,receive,give,TRUE,1
96fa8e36ae3f6524a996fe6c6d059767,6,meeting place,lower,first,give,receive,TRUE,1
96fa8e36ae3f6524a996fe6c6d059767,7,object carrying,equal,second,receive,receive,FALSE,1
96fa8e36ae3f6524a996fe6c6d059767,8,task checking,lower,first,receive,give,TRUE,1
96fa8e36ae3f6524a996fe6c6d059767,9,song preference,higher,second,receive,give,TRUE,1
96fa8e36ae3f6524a996fe6c6d059767,10,meeting place,lower,second,give,receive,TRUE,1
96fa8e36ae3f6524a996fe6c6d059767,11,gift,equal,second,give,give,FALSE,1
96fa8e36ae3f6524a996fe6c6d059767,12,task checking,lower,second,receive,give,TRUE,1
63715f3ad1c89bf7feeb9dfd27a1909a,1,gift,higher,first,give,give,FALSE,2
63715f3ad1c89bf7feeb9dfd27a1909a,2,meeting place,equal,first,receive,receive,FALSE,2
63715f3ad1c89bf7feeb9dfd27a1909a,3,meal,higher,first,receive,give,TRUE,2
63715f3ad1c89bf7feeb9dfd27a1909a,4,song preference,equal,first,give,give,FALSE,2
63715f3ad1c89bf7feeb9dfd27a1909a,5,meal,higher,second,receive,give,TRUE,2
63715f3ad1c89bf7feeb9dfd27a1909a,6,meeting place,equal,second,give,give,FALSE,2
63715f3ad1c89bf7feeb9dfd27a1909a,7,gift,higher,second,give,give,FALSE,2
63715f3ad1c89bf7feeb9dfd27a1909a,8,object carrying,lower,first,give,receive,TRUE,2
63715f3ad1c89bf7feeb9dfd27a1909a,9,song preference,equal,second,receive,give,TRUE,2
63715f3ad1c89bf7feeb9dfd27a1909a,10,task checking,lower,first,receive,give,TRUE,2
63715f3ad1c89bf7feeb9dfd27a1909a,11,task checking,lower,second,receive,give,TRUE,2
63715f3ad1c89bf7feeb9dfd27a1909a,12,object carrying,lower,second,give,give,FALSE,2
8b7d9e93295c68d86b112c0c8464805d,1,gift,higher,first,give,give,FALSE,2
8b7d9e93295c68d86b112c0c8464805d,2,song preference,lower,first,give,receive,TRUE,2
8b7d9e93295c68d86b112c0c8464805d,3,task checking,higher,first,receive,receive,FALSE,2
8b7d9e93295c68d86b112c0c8464805d,4,gift,higher,second,give,receive,TRUE,2
8b7d9e93295c68d86b112c0c8464805d,5,meal,equal,first,give,receive,TRUE,2
8b7d9e93295c68d86b112c0c8464805d,6,meeting place,lower,first,receive,receive,FALSE,2
8b7d9e93295c68d86b112c0c8464805d,7,object carrying,equal,first,receive,receive,FALSE,2
8b7d9e93295c68d86b112c0c8464805d,8,task checking,higher,second,receive,give,TRUE,2
8b7d9e93295c68d86b112c0c8464805d,9,object carrying,equal,second,give,receive,TRUE,2
8b7d9e93295c68d86b112c0c8464805d,10,meal,equal,second,receive,receive,FALSE,2
8b7d9e93295c68d86b112c0c8464805d,11,song preference,lower,second,give,receive,TRUE,2
8b7d9e93295c68d86b112c0c8464805d,12,meeting place,lower,second,receive,receive,FALSE,2
9f48330f322009a9da99946a3b35dcb7,1,meal,equal,first,receive,give,TRUE,1
9f48330f322009a9da99946a3b35dcb7,2,task checking,higher,first,give,receive,TRUE,1
9f48330f322009a9da99946a3b35dcb7,3,meeting place,equal,first,give,give,FALSE,1
9f48330f322009a9da99946a3b35dcb7,4,meal,equal,second,give,give,FALSE,1
9f48330f322009a9da99946a3b35dcb7,5,object carrying,lower,first,give,give,FALSE,1
9f48330f322009a9da99946a3b35dcb7,6,gift,lower,first,receive,give,TRUE,1
9f48330f322009a9da99946a3b35dcb7,7,song preference,higher,first,receive,give,TRUE,1
9f48330f322009a9da99946a3b35dcb7,8,object carrying,lower,second,give,receive,TRUE,1
9f48330f322009a9da99946a3b35dcb7,9,meeting place,equal,second,receive,receive,FALSE,1
9f48330f322009a9da99946a3b35dcb7,10,task checking,higher,second,give,receive,TRUE,1
9f48330f322009a9da99946a3b35dcb7,11,gift,lower,second,receive,give,TRUE,1
9f48330f322009a9da99946a3b35dcb7,12,song preference,higher,second,receive,give,TRUE,1
aef430e853790e393cbf388e63e49391,1,object carrying,equal,first,give,give,FALSE,2
aef430e853790e393cbf388e63e49391,2,task checking,higher,first,give,give,FALSE,2
aef430e853790e393cbf388e63e49391,3,task checking,higher,second,give,receive,TRUE,2
aef430e853790e393cbf388e63e49391,4,gift,higher,first,receive,give,TRUE,2
aef430e853790e393cbf388e63e49391,5,gift,higher,second,receive,receive,FALSE,2
aef430e853790e393cbf388e63e49391,6,object carrying,equal,second,receive,receive,FALSE,2
aef430e853790e393cbf388e63e49391,7,song preference,lower,first,give,receive,TRUE,2
aef430e853790e393cbf388e63e49391,8,song preference,lower,second,give,receive,TRUE,2
aef430e853790e393cbf388e63e49391,9,meal,lower,first,receive,give,TRUE,2
aef430e853790e393cbf388e63e49391,10,meal,lower,second,receive,give,TRUE,2
aef430e853790e393cbf388e63e49391,11,meeting place,equal,first,receive,receive,FALSE,2
aef430e853790e393cbf388e63e49391,12,meeting place,equal,second,give,give,FALSE,2
2e2fbd20e35a74899915305d95098e8c,1,meal,equal,first,give,give,FALSE,1
2e2fbd20e35a74899915305d95098e8c,2,song preference,higher,first,receive,give,TRUE,1
2e2fbd20e35a74899915305d95098e8c,3,gift,lower,first,give,receive,TRUE,1
2e2fbd20e35a74899915305d95098e8c,4,object carrying,higher,first,give,give,FALSE,1
2e2fbd20e35a74899915305d95098e8c,5,song preference,higher,second,receive,receive,FALSE,1
2e2fbd20e35a74899915305d95098e8c,6,task checking,lower,first,receive,receive,FALSE,1
2e2fbd20e35a74899915305d95098e8c,7,meal,equal,second,receive,receive,FALSE,1
2e2fbd20e35a74899915305d95098e8c,8,gift,lower,second,give,give,FALSE,1
2e2fbd20e35a74899915305d95098e8c,9,task checking,lower,second,receive,give,TRUE,1
2e2fbd20e35a74899915305d95098e8c,10,meeting place,equal,first,receive,receive,FALSE,1
2e2fbd20e35a74899915305d95098e8c,11,meeting place,equal,second,give,receive,TRUE,1
2e2fbd20e35a74899915305d95098e8c,12,object carrying,higher,second,give,give,FALSE,1
8c922bda19f063edf73f3735ca23b968,1,meeting place,equal,first,receive,give,TRUE,1
8c922bda19f063edf73f3735ca23b968,2,object carrying,higher,first,receive,give,TRUE,1
8c922bda19f063edf73f3735ca23b968,3,gift,equal,first,give,give,FALSE,1
8c922bda19f063edf73f3735ca23b968,4,song preference,lower,first,give,receive,TRUE,1
8c922bda19f063edf73f3735ca23b968,5,meal,lower,first,receive,give,TRUE,1
8c922bda19f063edf73f3735ca23b968,6,task checking,higher,first,give,give,FALSE,1
8c922bda19f063edf73f3735ca23b968,7,song preference,lower,second,give,receive,TRUE,1
8c922bda19f063edf73f3735ca23b968,8,task checking,higher,second,give,receive,TRUE,1
8c922bda19f063edf73f3735ca23b968,9,meeting place,equal,second,give,give,FALSE,1
8c922bda19f063edf73f3735ca23b968,10,gift,equal,second,receive,give,TRUE,1
8c922bda19f063edf73f3735ca23b968,11,object carrying,higher,second,receive,give,TRUE,1
8c922bda19f063edf73f3735ca23b968,12,meal,lower,second,receive,receive,FALSE,1
a9b83d733d8180581ab20ad5c80706e9,1,meal,equal,first,give,give,FALSE,1
a9b83d733d8180581ab20ad5c80706e9,2,meal,equal,second,receive,receive,FALSE,1
a9b83d733d8180581ab20ad5c80706e9,3,object carrying,equal,first,receive,give,TRUE,1
a9b83d733d8180581ab20ad5c80706e9,4,task checking,lower,first,give,give,FALSE,1
a9b83d733d8180581ab20ad5c80706e9,5,song preference,higher,first,give,give,FALSE,1
a9b83d733d8180581ab20ad5c80706e9,6,gift,higher,first,receive,receive,FALSE,1
a9b83d733d8180581ab20ad5c80706e9,7,song preference,higher,second,give,receive,TRUE,1
a9b83d733d8180581ab20ad5c80706e9,8,gift,higher,second,receive,give,TRUE,1
a9b83d733d8180581ab20ad5c80706e9,9,object carrying,equal,second,give,receive,TRUE,1
a9b83d733d8180581ab20ad5c80706e9,10,task checking,lower,second,give,receive,TRUE,1
a9b83d733d8180581ab20ad5c80706e9,11,meeting place,lower,first,receive,receive,FALSE,1
a9b83d733d8180581ab20ad5c80706e9,12,meeting place,lower,second,receive,give,TRUE,1
a8e2005304833f3386e448f5b3961c48,1,meal,higher,first,give,give,FALSE,2
a8e2005304833f3386e448f5b3961c48,2,song preference,lower,first,receive,receive,FALSE,2
a8e2005304833f3386e448f5b3961c48,3,gift,higher,first,receive,give,TRUE,2
a8e2005304833f3386e448f5b3961c48,4,meeting place,lower,first,give,receive,TRUE,2
a8e2005304833f3386e448f5b3961c48,5,task checking,equal,first,receive,receive,FALSE,2
a8e2005304833f3386e448f5b3961c48,6,meal,higher,second,give,receive,TRUE,2
a8e2005304833f3386e448f5b3961c48,7,meeting place,lower,second,give,give,FALSE,2
a8e2005304833f3386e448f5b3961c48,8,task checking,equal,second,give,give,FALSE,2
a8e2005304833f3386e448f5b3961c48,9,object carrying,equal,first,give,receive,TRUE,2
a8e2005304833f3386e448f5b3961c48,10,object carrying,equal,second,receive,give,TRUE,2
a8e2005304833f3386e448f5b3961c48,11,song preference,lower,second,receive,receive,FALSE,2
a8e2005304833f3386e448f5b3961c48,12,gift,higher,second,receive,receive,FALSE,2
aa254092e77651e67d0b81e582296d76,1,gift,lower,first,receive,give,TRUE,2
aa254092e77651e67d0b81e582296d76,2,object carrying,lower,first,give,give,FALSE,2
aa254092e77651e67d0b81e582296d76,3,task checking,equal,first,give,receive,TRUE,2
aa254092e77651e67d0b81e582296d76,4,gift,lower,second,receive,give,TRUE,2
aa254092e77651e67d0b81e582296d76,5,song preference,higher,first,give,receive,TRUE,2
aa254092e77651e67d0b81e582296d76,6,song preference,higher,second,give,give,FALSE,2
aa254092e77651e67d0b81e582296d76,7,meal,equal,first,receive,receive,FALSE,2
aa254092e77651e67d0b81e582296d76,8,meal,equal,second,give,give,FALSE,2
aa254092e77651e67d0b81e582296d76,9,task checking,equal,second,receive,give,TRUE,2
aa254092e77651e67d0b81e582296d76,10,meeting place,higher,first,receive,receive,FALSE,2
aa254092e77651e67d0b81e582296d76,11,meeting place,higher,second,receive,give,TRUE,2
aa254092e77651e67d0b81e582296d76,12,object carrying,lower,second,give,receive,TRUE,2
04f66f928b8b5fdb222b6337ddf44e8a,1,gift,equal,first,give,give,FALSE,2
04f66f928b8b5fdb222b6337ddf44e8a,2,object carrying,lower,first,receive,give,TRUE,2
04f66f928b8b5fdb222b6337ddf44e8a,3,meal,higher,first,give,give,FALSE,2
04f66f928b8b5fdb222b6337ddf44e8a,4,meeting place,higher,first,receive,give,TRUE,2
04f66f928b8b5fdb222b6337ddf44e8a,5,object carrying,lower,second,receive,give,TRUE,2
04f66f928b8b5fdb222b6337ddf44e8a,6,gift,equal,second,receive,receive,FALSE,2
04f66f928b8b5fdb222b6337ddf44e8a,7,song preference,equal,first,receive,give,TRUE,2
04f66f928b8b5fdb222b6337ddf44e8a,8,song preference,equal,second,give,give,FALSE,2
04f66f928b8b5fdb222b6337ddf44e8a,9,meal,higher,second,give,receive,TRUE,2
04f66f928b8b5fdb222b6337ddf44e8a,10,task checking,lower,first,give,give,FALSE,2
04f66f928b8b5fdb222b6337ddf44e8a,11,meeting place,higher,second,receive,give,TRUE,2
04f66f928b8b5fdb222b6337ddf44e8a,12,task checking,lower,second,give,give,FALSE,2
2f37dbd00b9a65d2a3eed31fbc9d1c57,1,gift,lower,first,give,give,FALSE,2
2f37dbd00b9a65d2a3eed31fbc9d1c57,2,meeting place,higher,first,give,receive,TRUE,2
2f37dbd00b9a65d2a3eed31fbc9d1c57,3,meeting place,higher,second,give,receive,TRUE,2
2f37dbd00b9a65d2a3eed31fbc9d1c57,4,task checking,equal,first,receive,give,TRUE,2
2f37dbd00b9a65d2a3eed31fbc9d1c57,5,meal,lower,first,receive,give,TRUE,2
2f37dbd00b9a65d2a3eed31fbc9d1c57,6,object carrying,equal,first,give,give,FALSE,2
2f37dbd00b9a65d2a3eed31fbc9d1c57,7,song preference,higher,first,receive,receive,FALSE,2
2f37dbd00b9a65d2a3eed31fbc9d1c57,8,object carrying,equal,second,receive,give,TRUE,2
2f37dbd00b9a65d2a3eed31fbc9d1c57,9,task checking,equal,second,give,give,FALSE,2
2f37dbd00b9a65d2a3eed31fbc9d1c57,10,meal,lower,second,receive,give,TRUE,2
2f37dbd00b9a65d2a3eed31fbc9d1c57,11,song preference,higher,second,receive,give,TRUE,2
2f37dbd00b9a65d2a3eed31fbc9d1c57,12,gift,lower,second,give,give,FALSE,2
2590b76c543340c206c0e090d5e6f084,1,gift,higher,first,receive,give,TRUE,2
2590b76c543340c206c0e090d5e6f084,2,gift,higher,second,receive,give,TRUE,2
2590b76c543340c206c0e090d5e6f084,3,meal,equal,first,receive,give,TRUE,2
2590b76c543340c206c0e090d5e6f084,4,meeting place,lower,first,give,receive,TRUE,2
2590b76c543340c206c0e090d5e6f084,5,meeting place,lower,second,give,receive,TRUE,2
2590b76c543340c206c0e090d5e6f084,6,task checking,higher,first,give,receive,TRUE,2
2590b76c543340c206c0e090d5e6f084,7,object carrying,equal,first,give,receive,TRUE,2
2590b76c543340c206c0e090d5e6f084,8,meal,equal,second,give,receive,TRUE,2
2590b76c543340c206c0e090d5e6f084,9,song preference,lower,first,receive,receive,FALSE,2
2590b76c543340c206c0e090d5e6f084,10,song preference,lower,second,receive,give,TRUE,2
2590b76c543340c206c0e090d5e6f084,11,object carrying,equal,second,receive,receive,FALSE,2
2590b76c543340c206c0e090d5e6f084,12,task checking,higher,second,give,receive,TRUE,2
b415d8a01acc4395caff6a3f30881e3c,1,gift,higher,first,receive,receive,FALSE,1
b415d8a01acc4395caff6a3f30881e3c,2,meal,lower,first,receive,give,TRUE,1
b415d8a01acc4395caff6a3f30881e3c,3,gift,higher,second,receive,give,TRUE,1
b415d8a01acc4395caff6a3f30881e3c,4,meal,lower,second,receive,receive,FALSE,1
b415d8a01acc4395caff6a3f30881e3c,5,object carrying,higher,first,give,give,FALSE,1
