subject_id,trial_num,scenario_id,partner_status,time,partner_choice,participant_choice,coordination,passed_attention_checks
9a2b7d6d4a8d0d581667c30146b8af25,5,meeting place,lower,second,give,give,FALSE,2
9a2b7d6d4a8d0d581667c30146b8af25,6,meal,lower,second,receive,give,TRUE,2
9a2b7d6d4a8d0d581667c30146b8af25,7,song preference,equal,first,give,give,FALSE,2
9a2b7d6d4a8d0d581667c30146b8af25,8,gift,higher,second,receive,receive,FALSE,2
9a2b7d6d4a8d0d581667c30146b8af25,9,task checking,higher,second,give,receive,TRUE,2
9a2b7d6d4a8d0d581667c30146b8af25,10,song preference,equal,second,receive,give,TRUE,2
9a2b7d6d4a8d0d581667c30146b8af25,11,object carrying,equal,first,receive,give,TRUE,2
9a2b7d6d4a8d0d581667c30146b8af25,12,object carrying,equal,second,give,give,FALSE,2
6660f3ed34773f9b746a58a3c59415f0,1,gift,higher,first,receive,give,TRUE,2
6660f3ed34773f9b746a58a3c59415f0,2,task checking,lower,first,receive,give,TRUE,2
6660f3ed34773f9b746a58a3c59415f0,3,meal,lower,first,give,receive,TRUE,2
6660f3ed34773f9b746a58a3c59415f0,4,object carrying,higher,first,give,give,FALSE,2
6660f3ed34773f9b746a58a3c59415f0,5,song preference,equal,first,receive,give,TRUE,2
6660f3ed34773f9b746a58a3c59415f0,6,task checking,lower,second,receive,give,TRUE,2
6660f3ed34773f9b746a58a3c59415f0,7,object carrying,higher,second,give,receive,TRUE,2
6660f3ed34773f9b746a58a3c59415f0,8,song preference,equal,second,give,give,FALSE,2
6660f3ed34773f9b746a58a3c59415f0,9,meeting place,equal,first,give,receive,TRUE,2
6660f3ed34773f9b746a58a3c59415f0,10,meal,lower,second,give,receive,TRUE,2
6660f3ed34773f9b746a58a3c59415f0,11,meeting place,equal,second,receive,receive,FALSE,2
6660f3ed34773f9b746a58a3c59415f0,12,gift,higher,second,receive,give,TRUE,2
8f64257821a43f4367c498907438e2fb,1,gift,higher,first,receive,give,TRUE,2
8f64257821a43f4367c498907438e2fb,2,object carrying,higher,first,give,give,FALSE,2
8f64257821a43f4367c498907438e2fb,3,task checking,equal,first,receive,receive,FALSE,2
8f64257821a43f4367c498907438e2fb,4,gift,higher,second,receive,give,TRUE,2
8f64257821a43f4367c498907438e2fb,5,meal,equal,first,give,receive,TRUE,2
8f64257821a43f4367c498907438e2fb,6,meeting place,lower,first,receive,receive,FALSE,2
8f64257821a43f4367c498907438e2fb,7,task checking,equal,second,give,give,FALSE,2
8f64257821a43f4367c498907438e2fb,8,meal,equal,second,receive,receive,FALSE,2
8f64257821a43f4367c498907438e2fb,9,song preference,lower,first,give,give,FALSE,2
8f64257821a43f4367c498907438e2fb,10,meeting place,lower,second,receive,receive,FALSE,2
8f64257821a43f4367c498907438e2fb,11,song preference,lower,second,give,receive,TRUE,2
8f64257821a43f4367c498907438e2fb,12,object carrying,higher,second,give,give,FALSE,2
ec535b1bbafee8c26ab6797a2e6c3860,1,gift,equal,first,receive,give,TRUE,1
ec535b1bbafee8c26ab6797a2e6c3860,2,song preference,higher,first,give,give,FALSE,1
ec535b1bbafee8c26ab6797a2e6c3860,3,gift,equal,second,give,give,FALSE,1
ec535b1bbafee8c26ab6797a2e6c3860,4,song preference,higher,second,give,receive,TRUE,1
ec535b1bbafee8c26ab6797a2e6c3860,5,meal,lower,first,receive,give,TRUE,1
ec535b1bbafee8c26ab6797a2e6c3860,6,object carrying,higher,first,receive,receive,FALSE,1
ec535b1bbafee8c26ab6797a2e6c3860,7,meeting place,lower,first,give,receive,TRUE,1
ec535b1bbafee8c26ab6797a2e6c3860,8,object carrying,higher,second,receive,give,TRUE,1
ec535b1bbafee8c26ab6797a2e6c3860,9,meeting place,lower,second,give,receive,TRUE,1
ec535b1bbafee8c26ab6797a2e6c3860,10,task checking,equal,first,give,receive,TRUE,1
ec535b1bbafee8c26ab6797a2e6c3860,11,meal,lower,second,receive,give,TRUE,1
ec535b1bbafee8c26ab6797a2e6c3860,12,task checking,equal,second,receive,receive,FALSE,1
8cf1e943ab781a9bcb63aed309de9149,1,meeting place,equal,first,receive,give,TRUE,2
8cf1e943ab781a9bcb63aed309de9149,2,object carrying,higher,first,give,receive,TRUE,2
8cf1e943ab781a9bcb63aed309de9149,3,gift,lower,first,give,give,FALSE,2
8cf1e943ab781a9bcb63aed309de9149,4,gift,lower,second,give,receive,TRUE,2
8cf1e943ab781a9bcb63aed309de9149,5,meeting place,equal,second,give,receive,TRUE,2
8cf1e943ab781a9bcb63aed309de9149,6,object carrying,higher,second,give,receive,TRUE,2
8cf1e943ab781a9bcb63aed309de9149,7,song preference,higher,first,receive,give,TRUE,2
8cf1e943ab781a9bcb63aed309de9149,8,meal,lower,first,receive,give,TRUE,2
8cf1e943ab781a9bcb63aed309de9149,9,task checking,equal,first,give,receive,TRUE,2
8cf1e943ab781a9bcb63aed309de9149,10,task checking,equal,second,receive,receive,FALSE,2
8cf1e943ab781a9bcb63aed309de9149,11,meal,lower,second,receive,give,TRUE,2
8cf1e943ab781a9bcb63aed309de9149,12,song preference,higher,second,receive,give,TRUE,2
db1f56be0e6e546200c7a17e099a0b6b,1,gift,equal,first,give,give,FALSE,2
db1f56be0e6e546200c7a17e099a0b6b,2,meal,higher,first,receive,give,TRUE,2
db1f56be0e6e546200c7a17e099a0b6b,3,meeting place,lower,first,give,give,FALSE,2
db1f56be0e6e546200c7a17e099a0b6b,4,object carrying,higher,first,give,receive,TRUE,2
db1f56be0e6e546200c7a17e099a0b6b,5,gift,equal,second,receive,receive,FALSE,2
db1f56be0e6e546200c7a17e099a0b6b,6,task checking,lower,first,receive,give,TRUE,2
db1f56be0e6e546200c7a17e099a0b6b,7,task checking,lower,second,receive,give,TRUE,2
db1f56be0e6e546200c7a17e099a0b6b,8,meal,higher,second,receive,receive,FALSE,2
db1f56be0e6e546200c7a17e099a0b6b,9,meeting place,lower,second,give,receive,TRUE,2
db1f56be0e6e546200c7a17e099a0b6b,10,object carrying,higher,second,give,receive,TRUE,2
db1f56be0e6e546200c7a17e099a0b6b,11,song preference,equal,first,receive,give,TRUE,2
db1f56be0e6e546200c7a17e099a0b6b,12,song preference,equal,second,give,receive,TRUE,2
e3e96bdb55634512360a02e132826682,1,meal,lower,first,receive,receive,FALSE,1
e3e96bdb55634512360a02e132826682,2,meeting place,equal,first,give,give,FALSE,1
e3e96bdb55634512360a02e132826682,3,gift,equal,first,receive,receive,FALSE,1
e3e96bdb55634512360a02e132826682,4,gift,equal,second,give,give,FALSE,1
e3e96bdb55634512360a02e132826682,5,song preference,higher,first,receive,receive,FALSE,1
e3e96bdb55634512360a02e132826682,6,song preference,higher,second,receive,give,TRUE,1
e3e96bdb55634512360a02e132826682,7,object carrying,higher,first,give,give,FALSE,1
e3e96bdb55634512360a02e132826682,8,meal,lower,second,receive,give,TRUE,1
e3e96bdb55634512360a02e132826682,9,meeting place,equal,second,receive,give,TRUE,1
e3e96bdb55634512360a02e132826682,10,object carrying,higher,second,give,give,FALSE,1
e3e96bdb55634512360a02e132826682,11,task checking,lower,first,give,give,FALSE,1
e3e96bdb55634512360a02e132826682,12,task checking,lower,second,give,receive,TRUE,1
b8f4558d2c96226ba46ccf578d7c9474,1,gift,lower,first,receive,give,TRUE,2
b8f4558d2c96226ba46ccf578d7c9474,2,meal,lower,first,give,give,FALSE,2
b8f4558d2c96226ba46ccf578d7c9474,3,object carrying,higher,first,receive,give,TRUE,2
b8f4558d2c96226ba46ccf578d7c9474,4,song preference,equal,first,receive,give,TRUE,2
b8f4558d2c96226ba46ccf578d7c9474,5,song preference,equal,second,give,give,FALSE,2
b8f4558d2c96226ba46ccf578d7c9474,6,meeting place,equal,first,give,give,FALSE,2
b8f4558d2c96226ba46ccf578d7c9474,7,gift,lower,second,receive,give,TRUE,2
b8f4558d2c96226ba46ccf578d7c9474,8,object carrying,higher,second,receive,give,TRUE,2
b8f4558d2c96226ba46ccf578d7c9474,9,task checking,higher,first,give,receive,TRUE,2
b8f4558d2c96226ba46ccf578d7c9474,10,meal,lower,second,give,receive,TRUE,2
b8f4558d2c96226ba46ccf578d7c9474,11,meeting place,equal,second,receive,receive,FALSE,2
b8f4558d2c96226ba46ccf578d7c9474,12,task checking,higher,second,give,receive,TRUE,2
3767de7aac209a5b6f8f89c305e52d2a,1,task checking,higher,first,receive,receive,FALSE,2
3767de7aac209a5b6f8f89c305e52d2a,2,song preference,lower,first,receive,receive,FALSE,2
3767de7aac209a5b6f8f89c305e52d2a,3,object carrying,equal,first,give,give,FALSE,2
3767de7aac209a5b6f8f89c305e52d2a,4,meeting place,equal,first,receive,receive,FALSE,2
3767de7aac209a5b6f8f89c305e52d2a,5,task checking,higher,second,receive,give,TRUE,2
3767de7aac209a5b6f8f89c305e52d2a,6,meal,higher,first,give,receive,TRUE,2
3767de7aac209a5b6f8f89c305e52d2a,7,gift,lower,first,give,receive,TRUE,2
3767de7aac209a5b6f8f89c305e52d2a,8,song preference,lower,second,receive,give,TRUE,2
3767de7aac209a5b6f8f89c305e52d2a,9,object carrying,equal,second,receive,receive,FALSE,2
3767de7aac209a5b6f8f89c305e52d2a,10,meeting place,equal,second,give,give,FALSE,2
3767de7aac209a5b6f8f89c305e52d2a,11,meal,higher,second,give,receive,TRUE,2
3767de7aac209a5b6f8f89c305e52d2a,12,gift,lower,second,give,receive,TRUE,2
0cc39063c61d7eacb5ea6cf393aa4d2a,1,gift,equal,first,give,give,FALSE,1
0cc39063c61d7eacb5ea6cf393aa4d2a,2,meeting place,higher,first,give,give,FALSE,1
0cc39063c61d7eacb5ea6cf393aa4d2a,3,song preference,lower,first,receive,give,TRUE,1
0cc39063c61d7eacb5ea6cf393aa4d2a,4,task checking,higher,first,receive,give,TRUE,1
0cc39063c61d7eacb5ea6cf393aa4d2a,5,meal,lower,first,give,give,FALSE,1
0cc39063c61d7eacb5ea6cf393aa4d2a,6,meeting place,higher,second,give,receive,TRUE,1
0cc39063c61d7eacb5ea6cf393aa4d2a,7,song preference,lower,second,receive,give,TRUE,1
0cc39063c61d7eacb5ea6cf393aa4d2a,8,task checking,higher,second,receive,give,TRUE,1
0cc39063c61d7eacb5ea6cf393aa4d2a,9,meal,lower,second,give,receive,TRUE,1
0cc39063c61d7eacb5ea6cf393aa4d2a,10,gift,equal,second,receive,receive,FALSE,1
0cc39063c61d7eacb5ea6cf393aa4d2a,11,object carrying,equal,first,receive,give,TRUE,1
0cc39063c61d7eacb5ea6cf393aa4d2a,12,object carrying,equal,second,give,give,FALSE,1
4013deb13160c407272ba0731d1e1eed,1,task checking,equal,first,give,give,FALSE,1
4013deb13160c407272ba0731d1e1eed,2,gift,lower,first,give,give,FALSE,1
4013deb13160c407272ba0731d1e1eed,3,meal,higher,first,give,receive,TRUE,1
4013deb13160c407272ba0731d1e1eed,4,song preference,higher,first,receive,give,TRUE,1
4013deb13160c407272ba0731d1e1eed,5,meal,higher,second,give,give,FALSE,1
4013deb13160c407272ba0731d1e1eed,6,gift,lower,second,give,receive,TRUE,1
4013deb13160c407272ba0731d1e1eed,7,song preference,higher,second,receive,give,TRUE,1
4013deb13160c407272ba0731d1e1eed,8,object carrying,equal,first,receive,give,TRUE,1
4013deb13160c407272ba0731d1e1eed,9,task checking,equal,second,receive,receive,FALSE,1
4013deb13160c407272ba0731d1e1eed,10,meeting place,lower,first,receive,give,TRUE,1
4013deb13160c407272ba0731d1e1eed,11,object carrying,equal,second,give,receive,TRUE,1
4013deb13160c407272ba0731d1e1eed,12,meeting place,lower,second,receive,receive,FALSE,1
d4f5fc7464e1eeb0955539ba50d6cc44,1,gift,equal,first,give,give,FALSE,2
d4f5fc7464e1eeb0955539ba50d6cc44,2,gift,equal,second,receive,receive,FALSE,2
d4f5fc7464e1eeb0955539ba50d6cc44,3,meeting place,higher,first,give,receive,TRUE,2
d4f5fc7464e1eeb0955539ba50d6cc44,4,song preference,equal,first,receive,give,TRUE,2
d4f5fc7464e1eeb0955539ba50d6cc44,5,meal,lower,first,give,receive,TRUE,2
d4f5fc7464e1eeb0955539ba50d6cc44,6,meal,lower,second,give,receive,TRUE,2
d4f5fc7464e1eeb0955539ba50d6cc44,7,meeting place,higher,second,give,give,FALSE,2
d4f5fc7464e1eeb0955539ba50d6cc44,8,object carrying,higher,first,receive,give,TRUE,2
d4f5fc7464e1eeb0955539ba50d6cc44,9,task checking,lower,first,receive,give,TRUE,2
d4f5fc7464e1eeb0955539ba50d6cc44,10,object carrying,higher,second,receive,give,TRUE,2
d4f5fc7464e1eeb0955539ba50d6cc44,11,song preference,equal,second,give,receive,TRUE,2
d4f5fc7464e1eeb0955539ba50d6cc44,12,task checking,lower,second,receive,give,TRUE,2
61e58883cd9a1303872556b98973cbdf,1,task checking,equal,first,receive,give,TRUE,2
61e58883cd9a1303872556b98973cbdf,2,task checking,equal,second,give,receive,TRUE,2
61e58883cd9a1303872556b98973cbdf,3,gift,higher,first,receive,give,TRUE,2
61e58883cd9a1303872556b98973cbdf,4,meal,lower,first,give,receive,TRUE,2
61e58883cd9a1303872556b98973cbdf,5,song preference,lower,first,receive,receive,FALSE,2
61e58883cd9a1303872556b98973cbdf,6,song preference,lower,second,receive,receive,FALSE,2
61e58883cd9a1303872556b98973cbdf,7,gift,higher,second,receive,give,TRUE,2
61e58883cd9a1303872556b98973cbdf,8,object carrying,higher,first,give,give,FALSE,2
61e58883cd9a1303872556b98973cbdf,9,meal,lower,second,give,receive,TRUE,2
61e58883cd9a1303872556b98973cbdf,10,meeting place,equal,first,give,receive,TRUE,2
61e58883cd9a1303872556b98973cbdf,11,meeting place,equal,second,receive,give,TRUE,2
61e58883cd9a1303872556b98973cbdf,12,object carrying,higher,second,give,receive,TRUE,2
0013cadea25f4e1e710bd7cad1a73276,1,gift,higher,first,give,give,FALSE,2
0013cadea25f4e1e710bd7cad1a73276,2,gift,higher,second,give,receive,TRUE,2
0013cadea25f4e1e710bd7cad1a73276,3,meeting place,equal,first,receive,give,TRUE,2
0013cadea25f4e1e710bd7cad1a73276,4,object carrying,lower,first,receive,give,TRUE,2
0013cadea25f4e1e710bd7cad1a73276,5,task checking,lower,first,give,give,FALSE,2
0013cadea25f4e1e710bd7cad1a73276,6,object carrying,lower,second,receive,give,TRUE,2
